file_path,last_folder
data_mono\1033\1\2_1_1_mvmk12n__10-04-21-11-19-54.wav,1
data_mono\1016\1\2_1_1_mvmk10n__06-04-21-12-04-18.wav,1
data_mono\1045\4\4_4_0_SKMD14T__16-04-21-09-59-01.wav,4
data_mono\1014\2\3_2_1_okzk21r__05-04-21-08-46-53.wav,2
data_mono\1019\1\2_1_1_mvmk08n__06-04-21-10-33-22.wav,1
data_mono\1038\3\5_3_1_SZZK11S__20-04-21-10-14-15.wav,3
data_mono\1007\1\2_1_0_mvmd05n__02-04-21-03-33-14.wav,1
data_mono\1008\2\3_2_1_okzk29r__03-04-21-12-31-19.wav,2
data_mono\1027\4\4_4_0_SKMD02T__28-04-21-01-52-20.wav,4
data_mono\1003\2\3_2_0_okzd01r__07-03-21-09-30-47.wav,2
data_mono\1006\2\3_2_0_okzd07r__15-04-21-06-00-36.wav,2
data_mono\1023\1\2_1_0_mvmd04n__07-04-21-04-39-34.wav,1
data_mono\1016\3\5_3_0_SZZD22S__09-04-21-04-01-19.wav,3
data_mono\1008\1\2_1_1_mvmk27n__03-04-21-10-08-03.wav,1
data_mono\1009\0\1_0_0_MMMD08L__27-04-21-06-55-02.wav,0
data_mono\1009\3\5_3_0_SZZD03S__27-04-21-06-38-39.wav,3
data_mono\1034\2\3_2_1_okzk18r__12-04-21-03-03-48.wav,2
data_mono\1037\1\2_1_1_mvmk12n__15-04-21-02-22-32.wav,1
data_mono\0002\2\3_2_1_okzk26r__25-02-21-02-32-42.wav,2
data_mono\1009\4\4_4_1_SKMK30T__27-04-21-07-27-22.wav,4
data_mono\1045\2\3_2_0_okzd12r__16-04-21-09-07-40.wav,2
data_mono\1023\1\2_1_0_mvmd14n__07-04-21-04-42-40.wav,1
data_mono\1023\1\2_1_0_mvmd25n__07-04-21-04-46-12.wav,1
data_mono\1024\1\2_1_1_mvmk20n__07-04-21-04-40-14.wav,1
data_mono\1011\1\2_1_0_mvmd03n__04-04-21-03-24-18.wav,1
data_mono\1030\3\5_3_0_SZZD26S__09-04-21-09-45-56.wav,3
data_mono\1045\1\2_1_0_mvmd24n__16-04-21-08-49-59.wav,1
data_mono\1015\1\2_1_0_mvmd06n__05-04-21-10-13-15.wav,1
data_mono\1053\4\4_4_1_SKMK11T__19-04-21-08-00-09.wav,4
data_mono\1005\3\5_3_0_SZZD04S__30-03-21-02-13-20.wav,3
data_mono\1015\1\2_1_0_mvmd09n__05-04-21-10-14-08.wav,1
data_mono\1007\2\3_2_1_okzk20r__02-04-21-04-24-17.wav,2
data_mono\1017\2\3_2_1_okzk18r__06-04-21-11-09-14.wav,2
data_mono\1011\4\4_4_0_SKMD30T__15-04-21-06-27-34.wav,4
data_mono\1027\4\4_4_0_SKMD22T__28-04-21-02-13-14.wav,4
data_mono\1023\4\4_4_0_SKMD25T__07-04-21-07-38-41.wav,4
data_mono\1006\4\4_4_0_SKMD04T__15-04-21-06-13-44.wav,4
data_mono\0002\1\2_1_1_mvmk28n__25-02-21-02-07-07.wav,1
data_mono\1060\0\1_0_0_MMMD02L__03-05-21-10-43-23.wav,0
data_mono\1053\3\5_3_0_SZZD19S__19-04-21-05-25-52.wav,3
data_mono\1051\1\2_1_0_mvmd10n__18-04-21-10-09-24.wav,1
data_mono\0001\0\1_0_1_MMMK18L__25-02-21-10-40-28.wav,0
data_mono\1039\4\4_4_1_SKMK15T__19-04-21-05-52-28.wav,4
data_mono\1017\3\5_3_0_SZZD10S__06-04-21-11-44-22.wav,3
data_mono\1013\1\2_1_0_mvmd21n__05-04-21-03-53-38.wav,1
data_mono\1003\4\4_4_0_SKMD04T__07-03-21-10-38-13.wav,4
data_mono\1005\3\5_3_0_SZZD18S__30-03-21-02-17-00.wav,3
data_mono\1053\4\4_4_0_SKMD32T__19-04-21-07-56-49.wav,4
data_mono\1045\2\3_2_0_okzd22r__16-04-21-09-20-03.wav,2
data_mono\1009\3\5_3_1_SZZK17S__27-04-21-06-50-12.wav,3
data_mono\1030\1\2_1_0_mvmd11n__09-04-21-07-49-00.wav,1
data_mono\1057\3\5_3_1_SZZK28S__28-04-21-02-42-23.wav,3
data_mono\1015\0\1_0_0_MMMD09L__23-04-21-12-11-49.wav,0
data_mono\1046\1\2_1_0_mvmd29n__17-04-21-08-37-50.wav,1
data_mono\1005\3\5_3_1_SZZK14S__30-03-21-02-23-27.wav,3
data_mono\1011\2\3_2_0_okzd23r__04-04-21-03-44-41.wav,2
data_mono\1023\0\1_0_0_MMMD01L__07-04-21-07-14-41.wav,0
data_mono\1011\0\1_0_1_MMMK20L__06-04-21-10-23-44.wav,0
data_mono\1040\2\3_2_1_okzk26r__15-04-21-08-41-23.wav,2
data_mono\1030\0\1_0_0_MMMD15L__09-04-21-09-07-56.wav,0
data_mono\1060\1\2_1_1_mvmk23n__03-05-21-09-39-55.wav,1
data_mono\1017\1\2_1_1_mvmk27n__06-04-21-09-29-08.wav,1
data_mono\1051\1\2_1_1_mvmk07n__18-04-21-10-19-04.wav,1
data_mono\1012\4\4_4_1_SKMK23T__04-04-21-06-31-18.wav,4
data_mono\1014\4\4_4_1_SKMK24T__05-04-21-09-15-59.wav,4
data_mono\1006\0\1_0_0_MMMD10L__19-04-21-07-23-53.wav,0
data_mono\1019\2\3_2_1_okzk29r__21-04-21-11-57-15.wav,2
data_mono\1030\3\5_3_1_SZZK29S__09-04-21-10-07-04.wav,3
data_mono\0005\4\4_4_1_SKMK12T__04-03-21-11-31-59.wav,4
data_mono\1024\0\1_0_0_MMMD05L__07-04-21-06-42-59.wav,0
data_mono\1032\1\2_1_1_mvmk29n__10-04-21-08-16-46.wav,1
data_mono\1005\3\5_3_0_SZZD20S__30-03-21-02-17-26.wav,3
data_mono\1010\1\2_1_0_mvmd16n__04-04-21-02-54-01.wav,1
data_mono\1012\2\3_2_0_okzd30r__04-04-21-06-06-10.wav,2
data_mono\1009\2\3_2_0_okzd20r__03-04-21-12-15-53.wav,2
data_mono\1009\3\5_3_0_SZZD24S__27-04-21-06-44-25.wav,3
data_mono\1053\2\3_2_0_okzd08r__19-04-21-01-23-16.wav,2
data_mono\0005\4\4_4_1_SKMK07T__04-03-21-11-30-55.wav,4
data_mono\1007\2\3_2_1_okzk16r__02-04-21-04-22-48.wav,2
data_mono\1030\1\2_1_1_mvmk12n__09-04-21-08-10-58.wav,1
data_mono\1058\1\2_1_1_mvmk19n__28-04-21-05-57-15.wav,1
data_mono\1051\3\5_3_0_SZZD24S__21-04-21-05-51-44.wav,3
data_mono\1016\3\5_3_0_SZZD07S__08-04-21-11-50-14.wav,3
data_mono\1016\2\3_2_1_okzk25r__06-04-21-03-19-29.wav,2
data_mono\1049\1\2_1_0_mvmd08n__06-04-21-10-39-12.wav,1
data_mono\1044\3\5_3_0_SZZD18S__04-05-21-06-26-41.wav,3
data_mono\1039\1\2_1_1_mvmk16n__15-04-21-07-14-51.wav,1
data_mono\1007\1\2_1_0_mvmd24n__02-04-21-03-42-54.wav,1
data_mono\1045\3\5_3_1_SZZK25S__16-04-21-10-39-49.wav,3
data_mono\1040\1\2_1_0_mvmd07n__15-04-21-08-08-03.wav,1
data_mono\1020\1\2_1_1_mvmk17n__07-04-21-11-26-07.wav,1
data_mono\1007\0\1_0_0_MMMD14L__02-04-21-07-05-40.wav,0
data_mono\1005\1\2_1_1_mvmk20n__17-03-21-12-28-38.wav,1
data_mono\1008\4\4_4_0_SKMD08T__03-04-21-01-27-44.wav,4
data_mono\1062\4\4_4_1_SKMK09T__07-05-21-11-12-30.wav,4
data_mono\1004\1\2_1_1_mvmk10n__15-03-21-05-21-17.wav,1
data_mono\1027\4\4_4_0_SKMD32T__28-04-21-02-15-19.wav,4
data_mono\1051\1\2_1_1_mvmk11n__18-04-21-10-20-04.wav,1
data_mono\1038\1\2_1_1_mvmk16n__15-04-21-04-01-13.wav,1
data_mono\1027\2\3_2_1_okzk12r__08-04-21-06-00-43.wav,2
data_mono\1062\4\4_4_1_SKMK20T__07-05-21-11-14-53.wav,4
data_mono\0006\4\4_4_0_SKMD20T__01-03-21-10-44-52.wav,4
data_mono\1007\4\4_4_1_SKMK26T__03-04-21-10-44-54.wav,4
data_mono\0002\0\1_0_1_MMMK18L__25-02-21-03-15-26.wav,0
data_mono\1020\1\2_1_1_mvmk27n__07-04-21-11-28-20.wav,1
data_mono\1011\1\2_1_0_mvmd09n__04-04-21-03-25-57.wav,1
data_mono\1004\4\4_4_1_SKMK06T__15-03-21-07-20-57.wav,4
data_mono\1023\0\1_0_0_MMMD11L__07-04-21-07-17-06.wav,0
data_mono\1011\2\3_2_0_okzd03r__04-04-21-03-39-29.wav,2
data_mono\1027\1\2_1_0_mvmd11n__08-04-21-05-07-53.wav,1
data_mono\1014\0\1_0_0_MMMD06L__11-04-21-08-42-43.wav,0
data_mono\1023\2\3_2_0_okzd21r__07-04-21-05-03-30.wav,2
data_mono\1013\1\2_1_0_mvmd19n__05-04-21-03-53-10.wav,1
data_mono\1011\2\3_2_0_okzd18r__04-04-21-03-43-34.wav,2
data_mono\1058\1\2_1_1_mvmk06n__28-04-21-05-54-27.wav,1
data_mono\1024\0\1_0_0_MMMD20L__07-04-21-06-46-08.wav,0
data_mono\1053\0\1_0_1_MMMK19L__19-04-21-08-20-17.wav,0
data_mono\0001\2\3_2_1_okzk15r__25-02-21-10-26-32.wav,2
data_mono\1051\3\5_3_1_SZZK22S__21-04-21-05-58-08.wav,3
data_mono\1031\1\2_1_0_mvmd24n__10-04-21-01-42-56.wav,1
data_mono\1007\4\4_4_1_SKMK15T__03-04-21-10-40-47.wav,4
data_mono\1007\0\1_0_0_MMMD13L__02-04-21-07-04-20.wav,0
data_mono\1009\3\5_3_1_SZZK12S__27-04-21-06-49-08.wav,3
data_mono\1025\1\2_1_1_mvmk09n__15-04-21-06-44-40.wav,1
data_mono\0001\0\1_0_0_MMMD04L__25-02-21-10-31-42.wav,0
data_mono\1036\4\4_4_1_SKMK09T__13-04-21-01-08-18.wav,4
data_mono\1004\4\4_4_0_SKMD14T__15-03-21-07-08-34.wav,4
data_mono\1009\3\5_3_1_SZZK30S__27-04-21-06-53-13.wav,3
data_mono\1024\1\2_1_0_mvmd25n__07-04-21-04-33-56.wav,1
data_mono\1016\1\2_1_0_mvmd13n__05-04-21-11-32-33.wav,1
data_mono\1045\3\5_3_1_SZZK06S__16-04-21-10-34-34.wav,3
data_mono\1044\3\5_3_1_SZZK25S__04-05-21-06-44-06.wav,3
data_mono\1013\1\2_1_1_mvmk17n__05-04-21-04-17-06.wav,1
data_mono\1005\1\2_1_1_mvmk08n__17-03-21-12-26-21.wav,1
data_mono\1031\1\2_1_0_mvmd22n__10-04-21-01-42-09.wav,1
data_mono\0001\4\4_4_0_SKMD12T__25-02-21-12-52-46.wav,4
data_mono\1004\0\1_0_1_MMMK21L__27-04-21-11-32-54.wav,0
data_mono\0001\4\4_4_1_SKMK24T__25-02-21-01-01-48.wav,4
data_mono\1030\2\3_2_1_okzk10r__09-04-21-08-47-58.wav,2
data_mono\1023\4\4_4_1_SKMK13T__07-04-21-07-44-02.wav,4
data_mono\1016\1\2_1_0_mvmd03n__05-04-21-11-28-17.wav,1
data_mono\1023\4\4_4_0_SKMD22T__07-04-21-07-37-51.wav,4
data_mono\1004\2\3_2_0_okzd01r__15-03-21-06-23-47.wav,2
data_mono\0002\3\5_3_0_SZZD17S__25-02-21-03-29-14.wav,3
data_mono\1016\3\5_3_0_SZZD32S__11-04-21-12-51-17.wav,3
data_mono\1057\4\4_4_1_SKMK11T__28-04-21-02-55-15.wav,4
data_mono\0003\0\1_0_0_MMMD13L__28-02-21-04-16-00.wav,0
data_mono\1015\1\2_1_0_mvmd19n__05-04-21-10-16-58.wav,1
data_mono\1007\1\2_1_0_mvmd31n__02-04-21-03-46-17.wav,1
data_mono\1016\2\3_2_1_okzk14r__06-04-21-03-15-02.wav,2
data_mono\1051\0\1_0_0_MMMD23L__21-04-21-06-05-32.wav,0
data_mono\1051\3\5_3_0_SZZD01S__21-04-21-05-45-28.wav,3
data_mono\1043\1\2_1_1_mvmk19n__15-04-21-10-26-22.wav,1
data_mono\1008\2\3_2_1_okzk19r__03-04-21-12-29-09.wav,2
data_mono\1019\1\2_1_0_mvmd01n__06-04-21-10-11-05.wav,1
data_mono\1043\1\2_1_0_mvmd09n__15-04-21-10-12-54.wav,1
data_mono\1051\2\3_2_0_okzd16r__21-04-21-05-09-34.wav,2
data_mono\1060\0\1_0_0_MMMD22L__03-05-21-10-47-05.wav,0
data_mono\1030\0\1_0_0_MMMD01L__09-04-21-09-00-43.wav,0
data_mono\0002\2\3_2_1_okzk04r__25-02-21-02-24-58.wav,2
data_mono\1062\1\2_1_0_mvmd02n__07-05-21-10-23-16.wav,1
data_mono\0003\3\5_3_0_SZZD07S__28-02-21-09-45-15.wav,3
data_mono\0006\2\3_2_1_okzk09r__01-03-21-09-58-18.wav,2
data_mono\1015\0\1_0_1_MMMK08L__23-04-21-12-20-36.wav,0
data_mono\1014\1\2_1_0_mvmd17n__05-04-21-08-25-15.wav,1
data_mono\1045\4\4_4_0_SKMD15T__16-04-21-09-59-19.wav,4
data_mono\1006\4\4_4_0_SKMD15T__15-04-21-06-16-40.wav,4
data_mono\0001\1\2_1_0_mvmd09n__24-02-21-02-26-39.wav,1
data_mono\1009\4\4_4_0_SKMD13T__27-04-21-07-15-15.wav,4
data_mono\1009\0\1_0_0_MMMD19L__27-04-21-06-57-54.wav,0
data_mono\1023\0\1_0_0_MMMD22L__07-04-21-07-19-56.wav,0
data_mono\1027\1\2_1_1_mvmk01n__08-04-21-05-14-20.wav,1
data_mono\1014\0\1_0_0_MMMD18L__11-04-21-08-45-32.wav,0
data_mono\1062\0\1_0_1_MMMK08L__07-05-21-10-57-53.wav,0
data_mono\1024\4\4_4_0_SKMD30T__07-04-21-05-09-29.wav,4
data_mono\1004\2\3_2_0_okzd04r__15-03-21-06-25-02.wav,2
data_mono\1009\0\1_0_1_MMMK07L__27-04-21-07-01-42.wav,0
data_mono\1009\3\5_3_0_SZZD13S__27-04-21-06-41-17.wav,3
data_mono\1006\1\2_1_0_mvmd07n__31-03-21-06-21-26.wav,1
data_mono\1044\2\3_2_1_okzk06r__19-04-21-10-31-20.wav,2
data_mono\1006\1\2_1_1_mvmk03n__15-04-21-05-53-54.wav,1
data_mono\1007\2\3_2_1_okzk27r__02-04-21-04-26-37.wav,2
data_mono\1007\4\4_4_0_SKMD11T__03-04-21-09-59-10.wav,4
data_mono\1004\4\4_4_1_SKMK18T__15-03-21-07-24-00.wav,4
data_mono\1062\2\3_2_0_okzd28r__07-05-21-10-44-30.wav,2
data_mono\0006\4\4_4_0_SKMD06T__01-03-21-10-17-42.wav,4
data_mono\1031\1\2_1_1_mvmk26n__10-04-21-03-00-45.wav,1
data_mono\1027\0\1_0_1_MMMK18L__28-04-21-01-37-06.wav,0
data_mono\1051\4\4_4_0_SKMD28T__21-04-21-05-33-59.wav,4
data_mono\1008\3\5_3_1_SZZK14S__03-04-21-12-41-04.wav,3
data_mono\1031\2\3_2_0_okzd07r__10-04-21-03-05-24.wav,2
data_mono\1005\4\4_4_0_SKMD02T__30-03-21-02-27-33.wav,4
data_mono\1006\2\3_2_0_okzd28r__15-04-21-06-06-08.wav,2
data_mono\1053\3\5_3_0_SZZD09S__19-04-21-05-17-29.wav,3
data_mono\1045\0\1_0_0_MMMD04L__16-04-21-09-36-25.wav,0
data_mono\1034\0\1_0_1_MMMK19L__16-04-21-11-40-53.wav,0
data_mono\0001\3\5_3_1_SZZK15S__25-02-21-11-36-41.wav,3
data_mono\1004\1\2_1_1_mvmk25n__15-03-21-05-25-50.wav,1
data_mono\1040\2\3_2_0_okzd29r__15-04-21-08-34-28.wav,2
data_mono\0006\2\3_2_1_okzk20r__01-03-21-10-00-41.wav,2
data_mono\1011\0\1_0_0_MMMD28L__06-04-21-10-19-41.wav,0
data_mono\1058\4\4_4_1_SKMK12T__28-04-21-10-17-11.wav,4
data_mono\1058\4\4_4_0_SKMD02T__28-04-21-10-04-18.wav,4
data_mono\1004\0\1_0_1_MMMK29L__27-04-21-11-35-02.wav,0
data_mono\1025\1\2_1_0_mvmd31n__15-04-21-06-41-56.wav,1
data_mono\1045\4\4_4_1_SKMK02T__16-04-21-10-13-23.wav,4
data_mono\1008\1\2_1_0_mvmd32n__03-04-21-10-03-19.wav,1
data_mono\0001\3\5_3_0_SZZD13S__25-02-21-10-52-46.wav,3
data_mono\1051\1\2_1_0_mvmd25n__18-04-21-10-14-51.wav,1
data_mono\1005\0\1_0_0_MMMD16L__30-03-21-02-48-33.wav,0
data_mono\1005\0\1_0_1_MMMK25L__30-03-21-02-56-31.wav,0
data_mono\1012\4\4_4_1_SKMK22T__04-04-21-06-30-57.wav,4
data_mono\1062\4\4_4_0_SKMD13T__07-05-21-11-05-43.wav,4
data_mono\1038\1\2_1_0_mvmd23n__15-04-21-03-56-12.wav,1
data_mono\0005\4\4_4_0_SKMD09T__04-03-21-11-22-54.wav,4
data_mono\1011\0\1_0_0_MMMD07L__06-04-21-10-15-14.wav,0
data_mono\1013\1\2_1_1_mvmk24n__05-04-21-04-19-06.wav,1
data_mono\1039\1\2_1_0_mvmd03n__15-04-21-05-30-13.wav,1
data_mono\0005\3\5_3_0_SZZD27S__01-03-21-11-23-48.wav,3
data_mono\1036\3\5_3_1_SZZK07S__13-04-21-01-24-03.wav,3
data_mono\0003\4\4_4_1_SKMK04T__28-02-21-04-03-36.wav,4
data_mono\1038\1\2_1_0_mvmd21n__15-04-21-03-55-45.wav,1
data_mono\1053\3\5_3_0_SZZD03S__19-04-21-05-15-49.wav,3
data_mono\1049\1\2_1_1_mvmk01n__06-04-21-10-50-20.wav,1
data_mono\1045\4\4_4_1_SKMK01T__16-04-21-10-12-55.wav,4
data_mono\1008\3\5_3_1_SZZK29S__03-04-21-12-44-03.wav,3
data_mono\1031\1\2_1_0_mvmd09n__10-04-21-01-36-21.wav,1
data_mono\1006\1\2_1_1_mvmk23n__15-04-21-05-57-27.wav,1
data_mono\1014\3\5_3_0_SZZD29S__05-04-21-08-56-02.wav,3
data_mono\0006\4\4_4_0_SKMD10T__01-03-21-10-41-57.wav,4
data_mono\1003\1\2_1_1_mvmk27n__07-03-21-09-28-48.wav,1
data_mono\0003\2\3_2_1_okzk14r__28-02-21-03-47-00.wav,2
data_mono\1006\2\3_2_0_okzd01r__15-04-21-05-59-11.wav,2
data_mono\1038\3\5_3_0_SZZD09S__19-04-21-05-04-40.wav,3
data_mono\1032\1\2_1_1_mvmk21n__10-04-21-08-15-11.wav,1
data_mono\1004\1\2_1_0_mvmd31n__15-03-21-05-17-31.wav,1
data_mono\1005\4\4_4_0_SKMD08T__30-03-21-02-31-23.wav,4
data_mono\1024\0\1_0_0_MMMD10L__07-04-21-06-43-56.wav,0
data_mono\1057\3\5_3_1_SZZK12S__28-04-21-02-38-37.wav,3
data_mono\1008\4\4_4_1_SKMK29T__03-04-21-01-38-27.wav,4
data_mono\1019\0\1_0_1_MMMK20L__22-04-21-12-07-39.wav,0
data_mono\0006\4\4_4_0_SKMD06T__01-03-21-10-40-27.wav,4
data_mono\1005\4\4_4_1_SKMK03T__30-03-21-02-39-16.wav,4
data_mono\1044\1\2_1_1_mvmk27n__19-04-21-10-13-53.wav,1
data_mono\1044\2\3_2_0_okzd10r__19-04-21-10-22-03.wav,2
data_mono\1003\2\3_2_0_okzd25r__07-03-21-09-38-20.wav,2
data_mono\1044\3\5_3_1_SZZK11S__04-05-21-06-39-53.wav,3
data_mono\1005\4\4_4_0_SKMD05T__30-03-21-02-29-26.wav,4
data_mono\1028\1\2_1_1_mvmk12n__09-04-21-06-45-36.wav,1
data_mono\1014\0\1_0_0_MMMD09L__11-04-21-08-43-17.wav,0
data_mono\1051\4\4_4_0_SKMD17T__21-04-21-05-30-04.wav,4
data_mono\1008\2\3_2_0_okzd19r__03-04-21-12-22-39.wav,2
data_mono\1011\1\2_1_1_mvmk14n__04-04-21-03-34-55.wav,1
data_mono\1049\2\3_2_0_okzd13r__15-04-21-12-51-21.wav,2
data_mono\1028\1\2_1_0_mvmd32n__09-04-21-06-35-01.wav,1
data_mono\0006\2\3_2_1_okzk23r__01-03-21-10-01-26.wav,2
data_mono\1016\4\4_4_1_SKMK15T__29-04-21-05-47-52.wav,4
data_mono\1036\3\5_3_1_SZZK11S__13-04-21-01-24-52.wav,3
data_mono\1034\2\3_2_1_okzk11r__12-04-21-03-01-37.wav,2
data_mono\0005\3\5_3_1_SZZK10S__01-03-21-11-26-37.wav,3
data_mono\1040\1\2_1_1_mvmk16n__15-04-21-08-20-53.wav,1
data_mono\1060\4\4_4_0_SKMD24T__03-05-21-10-24-44.wav,4
data_mono\1007\2\3_2_0_okzd23r__02-04-21-04-16-56.wav,2
data_mono\0003\3\5_3_0_SZZD21S__28-02-21-09-49-21.wav,3
data_mono\1053\0\1_0_0_MMMD04L__19-04-21-08-10-22.wav,0
data_mono\1049\1\2_1_0_mvmd23n__06-04-21-10-47-25.wav,1
data_mono\1060\3\5_3_1_SZZK22S__03-05-21-10-17-00.wav,3
data_mono\0001\4\4_4_1_SKMK28T__25-02-21-01-02-38.wav,4
data_mono\0005\1\2_1_0_mvmd26n__01-03-21-10-43-23.wav,1
data_mono\1009\0\1_0_1_MMMK24L__27-04-21-07-07-41.wav,0
data_mono\1011\3\5_3_0_SZZD29S__04-04-21-04-00-59.wav,3
data_mono\1044\2\3_2_1_okzk11r__19-04-21-10-32-42.wav,2
data_mono\1057\1\2_1_1_mvmk01n__28-04-21-02-03-36.wav,1
data_mono\1061\2\3_2_0_okzd15r__04-05-21-01-26-56.wav,2
data_mono\1015\2\3_2_0_okzd10r__05-04-21-10-33-50.wav,2
data_mono\1058\2\3_2_0_okzd16r__28-04-21-06-04-12.wav,2
data_mono\1020\1\2_1_0_mvmd05n__07-04-21-11-14-58.wav,1
data_mono\0005\4\4_4_1_SKMK16T__04-03-21-11-32-50.wav,4
data_mono\1009\3\5_3_0_SZZD15S__27-04-21-06-42-09.wav,3
data_mono\1017\1\2_1_1_mvmk15n__06-04-21-09-23-13.wav,1
data_mono\0005\3\5_3_1_SZZK12S__01-03-21-11-27-00.wav,3
data_mono\1025\1\2_1_0_mvmd21n__08-04-21-10-12-05.wav,1
data_mono\1021\1\2_1_1_mvmk30n__07-04-21-11-53-25.wav,1
data_mono\1008\2\3_2_0_okzd18r__03-04-21-12-22-24.wav,2
data_mono\1054\1\2_1_0_mvmd30n__22-04-21-01-32-05.wav,1
data_mono\1044\2\3_2_1_okzk13r__19-04-21-10-33-10.wav,2
data_mono\1040\1\2_1_0_mvmd19n__15-04-21-08-12-02.wav,1
data_mono\1060\2\3_2_1_okzk11r__03-05-21-09-55-16.wav,2
data_mono\1006\2\3_2_0_okzd30r__15-04-21-06-06-35.wav,2
data_mono\1051\3\5_3_1_SZZK03S__21-04-21-05-54-12.wav,3
data_mono\1027\4\4_4_0_SKMD08T__28-04-21-02-10-28.wav,4
data_mono\1027\0\1_0_0_MMMD31L__28-04-21-01-34-33.wav,0
data_mono\0002\2\3_2_1_okzk11r__25-02-21-02-27-22.wav,2
data_mono\1027\4\4_4_0_SKMD06T__28-04-21-02-10-01.wav,4
data_mono\1049\1\2_1_0_mvmd32n__06-04-21-10-50-07.wav,1
data_mono\1040\2\3_2_0_okzd20r__15-04-21-08-31-44.wav,2
data_mono\1015\0\1_0_1_MMMK10L__23-04-21-12-21-00.wav,0
data_mono\1031\1\2_1_0_mvmd15n__10-04-21-01-39-31.wav,1
data_mono\1057\1\2_1_0_mvmd03n__28-04-21-01-54-16.wav,1
data_mono\1044\3\5_3_1_SZZK12S__04-05-21-06-40-19.wav,3
data_mono\1051\1\2_1_0_mvmd09n__18-04-21-10-09-05.wav,1
data_mono\1036\3\5_3_1_SZZK01S__13-04-21-01-22-48.wav,3
data_mono\1006\4\4_4_1_SKMK26T__15-04-21-06-26-36.wav,4
data_mono\1008\1\2_1_1_mvmk11n__03-04-21-10-05-09.wav,1
data_mono\1020\1\2_1_1_mvmk29n__07-04-21-11-28-55.wav,1
data_mono\1019\1\2_1_1_mvmk20n__06-04-21-10-37-38.wav,1
data_mono\1017\0\1_0_1_MMMK14L__06-04-21-11-31-36.wav,0
data_mono\1034\2\3_2_0_okzd05r__12-04-21-02-47-33.wav,2
data_mono\1017\3\5_3_1_SZZK02S__06-04-21-11-55-57.wav,3
data_mono\1061\2\3_2_1_okzk26r__04-05-21-01-40-00.wav,2
data_mono\1007\2\3_2_1_okzk23r__02-04-21-04-25-31.wav,2
data_mono\1027\0\1_0_1_MMMK14L__28-04-21-01-36-33.wav,0
data_mono\1036\3\5_3_0_SZZD21S__13-04-21-01-19-41.wav,3
data_mono\1005\1\2_1_0_mvmd05n__17-03-21-12-09-47.wav,1
data_mono\1060\0\1_0_0_MMMD04L__03-05-21-10-43-47.wav,0
data_mono\1023\1\2_1_0_mvmd20n__07-04-21-04-44-38.wav,1
data_mono\1034\1\2_1_0_mvmd12n__12-04-21-02-24-57.wav,1
data_mono\0003\0\1_0_0_MMMD05L__28-02-21-04-13-50.wav,0
data_mono\1015\2\3_2_0_okzd25r__05-04-21-10-38-42.wav,2
data_mono\1005\0\1_0_1_MMMK06L__30-03-21-02-53-04.wav,0
data_mono\1061\2\3_2_0_okzd28r__04-05-21-01-32-03.wav,2
data_mono\1060\4\4_4_0_SKMD04T__03-05-21-10-19-46.wav,4
data_mono\0006\0\1_0_0_MMMD24L__01-03-21-10-08-36.wav,0
data_mono\1044\3\5_3_0_SZZD20S__04-05-21-06-27-15.wav,3
data_mono\1012\1\2_1_0_mvmd22n__04-04-21-05-46-05.wav,1
data_mono\1011\1\2_1_0_mvmd30n__04-04-21-03-31-39.wav,1
data_mono\1007\1\2_1_1_mvmk25n__02-04-21-03-54-23.wav,1
data_mono\1053\2\3_2_0_okzd18r__19-04-21-01-26-29.wav,2
data_mono\1004\0\1_0_0_MMMD21L__21-04-21-03-20-41.wav,0
data_mono\1060\2\3_2_1_okzk18r__03-05-21-09-56-33.wav,2
data_mono\1030\0\1_0_0_MMMD14L__09-04-21-09-07-17.wav,0
data_mono\1057\3\5_3_1_SZZK16S__28-04-21-02-39-32.wav,3
data_mono\1053\0\1_0_1_MMMK08L__19-04-21-08-17-59.wav,0
data_mono\0001\2\3_2_1_okzk23r__25-02-21-10-28-07.wav,2
data_mono\1023\0\1_0_0_MMMD26L__07-04-21-07-21-05.wav,0
data_mono\1014\3\5_3_1_SZZK30S__05-04-21-09-03-08.wav,3
data_mono\1050\1\2_1_1_mvmk20n__18-04-21-02-30-19.wav,1
data_mono\1027\2\3_2_0_okzd17r__08-04-21-05-55-30.wav,2
data_mono\1016\0\1_0_0_MMMD21L__29-04-21-03-09-11.wav,0
data_mono\1034\2\3_2_1_okzk30r__12-04-21-03-06-44.wav,2
data_mono\1016\2\3_2_0_okzd05r__06-04-21-01-57-50.wav,2
data_mono\1045\2\3_2_0_okzd13r__16-04-21-09-07-55.wav,2
data_mono\1062\0\1_0_0_MMMD16L__07-05-21-10-53-56.wav,0
data_mono\1008\1\2_1_0_mvmd09n__03-04-21-09-58-26.wav,1
data_mono\1011\1\2_1_0_mvmd08n__04-04-21-03-25-43.wav,1
data_mono\1005\0\1_0_1_MMMK18L__30-03-21-02-55-14.wav,0
data_mono\1024\0\1_0_0_MMMD08L__07-04-21-06-43-33.wav,0
data_mono\0003\4\4_4_1_SKMK24T__28-02-21-04-09-06.wav,4
data_mono\1003\0\1_0_1_MMMK29L__07-03-21-10-00-08.wav,0
data_mono\1051\3\5_3_0_SZZD28S__21-04-21-05-52-42.wav,3
data_mono\1060\3\5_3_0_SZZD03S__03-05-21-09-59-41.wav,3
